title,content,sumber,date
"Hasil Piala Sudirman 2023 Indonesia Vs China 0-2: Ginting Tumbang, Merah-Putih Tertekan","KOMPAS.com –Tunggal putra Indonesia,Anthony Ginting, tak bisa menyumbang poin seusai kalah dari wakil China, Shi Yu Qi.
Tim bulu tangkis Indonesia menjalani pertandingan melawan China dalam babak perempat final Sudirman Cup 2023.
Laga perempat final yang mempertemukan Indonesia vs China berlangsung di Suzhou Olympic Sports Centre pada Jumat (19/5/2023).
Anthony Ginting, yang turun di partai kedua, dibekuk Shi Yu Qi melalui dua gim langsung dengan skor 20-22 dan 14-21.
Baca juga:Hasil Piala Sudirman 2023: Rinov/Gloria Kalah dari No 1 Dunia, Indonesia Vs China 0-1
Hasil yang diperoleh Anthony Ginting membuat Indonesia tertekan karena tertinggal 0-2 dari China.
Sebelumnya, Rinov Rivaldy/Gloria Emanuelle Widjaja juga mengalami kekalahan dari Zheng Si Wei/Huang YA Qiong.
Anthony Ginting mengarahkan shuttlecock ke sudut sulit. Shi Yu Qi tampak kewalahan untuk mengembalikan bola.
Tunggal ranking dua dunia itu pun lantas mampu memegang kendali permainan seusai unggul 6-1.
Ginting konsisten mencuri poin sehingga mampu meraih keunggulan 11-7 atas Shi Yu Qi pada interval gim pertama.
Baca juga:Link Live Streaming dan Siaran Langsung Perempat Final Piala Sudirman 2023, Indonesia Vs China
Seusai jeda, Anthony Ginting bermain agresif. Ia melepaskan smes ke bidang permainan Shi Yu Qi untuk meraih keunggulan 18-12.
Shi Yu Qi sempat mendapatkan momentum seusai meraih lima poin beruntun guna menipiskan jarak menjadi 17-18.
Laga berjanjut ke drama deuce usai skor 20-20. Dalam momen itu, Shi Yu Qi mampu memenangi laga melawan Ginting dengan skor 22-20.
Berlanjut ke gim kedua, Shi Yu Qi mendominasi pertandingan. Ia bahkan mampu unggul 5-0 atas Ginting.
Baca juga:Perempat Final Piala Sudirman 2023: Susunan Pemain China Vs Indonesia, Gregoria dan Ginting Jadi Andalan
Shi Yu Qi pun melanjutkan permainan cemerlang. Ya, pebulu tangkis ranking 10 dunia itu memimpin 11-5 pada interval gim kedua.
Seusai turun minum, Anthony Ginting kerap melakukan kesalahan. Tunggal putra kelahiran Cimahi itu pun tertinggal enam poin 9-15.
Shi Yu Qi terus melaju. Ia pun mampu memenangi pertandingan gim kedua melawan Ginting dengan skor 21-14.",Kompas,2023-05-19
Tangis Istri Pj Gubernur Papua Pegunungan Saat Putrinya Dimakamkan: Mama Sayang Kamu...,"GROBOGAN, KOMPAS.com -Isak tangis menyelimuti prosesi pemakaman ABK (16), putri Penjabat (Pj) Gubernur Papua Pegunungan, Nikolaus Kondomo di kompleks Makam Katolik, Desa Jatiharjo, Kecamatan Pulokulon, KabupatenGrobogan, Jawa Tengah, Sabtu (20/5/2023) siang.
Setelah didoakan secara Katolik, jenazah ABK langsung dikebumikan.
Baca juga:Putri Pj Gubernur Papua Pegunungan Dimakamkan di Grobogan
Ibunda ABK, Narti tak kuasa menahan tangis saat jenazah putri semata wayangnya itu dimasukkan ke liang lahad.
""Mama sayang sama kamu. Mama sayang kamu,"" tangis Narti yang bersimpuh di pusara anaknya, Sabtu (20/5/2023).
Tampak pula saudara laki-laki ABK yang terus menangis sesenggukan. Sementara itu Nikolaus Kondomo terlihat tegar.
Baca juga:Kronologi Remaja Diduga Putri Pj Gubernur Papua Pegunungan Meninggal di Kamar Kos Semarang, Polisi Periksa 3 Orang
Prosesi pemakaman putri mantan Kajari Sleman diakhiri dengan tabur bunga oleh para pelayat.
Di antaranya oleh pejabat Pemprov Papua Pegunungan, tokoh Katolik, teman-teman SMA ABK dan beberapa OPD Grobogan.
Pemakaman ABK rampung pada siang sekitar pukul 13.45.

Untuk diketahui, siswi salah satu SMAN di Semarang itu ditemukan tewas tak wajar di kamar indekos di Jalan Pawiyatan Luhur, Bendan Ngisor, Kota Semarang, Kamis (18/5/2023) malam.
Jenazah ABK kemudian dibawa ke rumah duka di Plamongan Indah, Kota Semarang sekitar pukul 20.30 usai tuntas diautopsi di RSUP dr Kariadi Semarang.
Baca juga:Sosok Nikolaus Kondomo, Putra Asli Merauke Dilantik Jadi Pj Gubernur Papua Pegunungan
Kepala Desa Jatiharjo Eko Agus Prasetyo mengatakan, jenazah ABK diberangkatkan dengan ambulans dari rumah duka di Perumahan Plamongan Indah, Kota Semarang selepas digelar ibadah pemberkatan.
ABK selanjutnya dimakamkan di Pemakaman Katolik di Desa Jatiharjo yang berjarak sekitar 500 meter dari rumah orangtua ibunda ABK.
""Ibu korban asli sini dan ini pemakaman keluarga ibu korban,"" kata Eko.
Baca juga:Diserang KKB, Seorang Anggota TNI Gugur Tertembak di Nduga, Papua Pegunungan
Dari hasil pemeriksaan forensik, ABK diduga meninggal karena lemas dan ada indikasi mengalami kekerasan seksual.
Adapun dari keterangan beberapa saksi, korban sempat pergi dengan teman dekat prianya berinisial AN. Saat ditemukan di kamar indekos, di samping jasad ABK, ada beberapa botol minuman keras.",Kompas,2023-05-20
Desta dan Natasha Rizky Foto Bareng Teman-teman di Pernikahan Enzy Storia,"JAKARTA, KOMPAS.com -PresenterDestaikut berfoto barengNatasha Rizkyyang masih sah sebagai istrinya di pernikahan presenter Enzy Storia, Sabtu (20/5/2023).
Namun, Desta dan Natasha tidak berdua saja.
Mereka berfoto bersama Enzy dan suaminya yakni Maulana Kasetra, serta teman-teman mereka.
Mereka kompak mengenakan seragam di pernikahan Enzy.
Baca juga:Desta dan Natasha Rizky Terlihat Hadir di Pernikahan Enzy Storia
Foto tersebut diunggah oleh presenter Hesti Purwadinata dalam bentuk kolase di story akun Instagram @hestipurwadinata.
Natasha berdiri persis di sebelah Enzy.
Sementara Desta berdiri setelah satu orang di samping Maulana.
INSTAGRAM @hestipurwadinata.(Kedua dari kiri) Natasha Rizky menghadiri pernikahan Enzy Storia yang dipersunting Maulana Kasetra.
Di samping Desta juga terdapat sahabatnya, Vincent Rompies.
Hesti menautkan akun teman-temannya, termasuk akun Desta dan Natasha.
Baca juga:Saat Desta Ogah Komentari soal Perceraian dan Pernyataan Kuasa Hukum...
Dalam foto itu juga ikut serta suami Hesti dan istri Vincent.
Sebelumnya, Desta terlihat hadir di pernikahan Enzy melalui video story yang diunggah Hesti pula.
Natasha juga mengunggah foto di story akun @natasharizkynew bersama Hesti, istri presenter Vincent yaitu Fifi Karamoy dan satu teman mereka.

Ini momen perdana Desta dan Natasha Rizky bersama yang terlihat ke publik setelah kabar perceraian mereka.
Baca juga:[POPULER HYPE] Pihak Desta Bantah soal Orang Ketiga | Klarifikasi Verrell Bramasta
Adapun Desta menggugat cerai Natasha Rizky di Pengadilan Agama Jakarta Selatan pada 11 Mei 2023.
Kabar ini baru terungkap enam hari setelahnya.
Desta dan Natasha Rizky menikah pada 2013 dan dikaruniai tiga anak.
Sudah setahun belakangan Desta dan Natasha diketahui sudah pisah rumah.",Kompas,2023-05-20
"Ditugaskan ke Papua Saat Masih Pengantin Baru, Praka Jamaluddin Kini Gugur Ditembak KKB","PEMALANG, KOMPAS.com- Rumah Duka Prajurit TNI Praka Jamaludin di Desa Majekerta, Kecamatan Watukumpul, KabupatenPemalang, Jawa Tengah, tampak ramai dikunjungi kerabat dan tetangga, Sabtu (20/5/2023).
Dari pantauanKompas.com, halaman rumah duka telah dipasang tenda. Beberapa kerabat dan tetangga berkumpul untuk membacakan tahlil untuk almarhum.
Seperti diketahui, Praka Jamaluddin gugur dalam tugas setelah ditembak kelompok kriminal bersenjata (KKB), di Kabupaten Puncak, ProvinsiPapua, Jumat (19/5/2023).
Baca juga:Kapendam Cenderawasih Sebut Penembak Praka Jamaluddin adalah KKB Numbuk Telenggen
Praka Jamalludin lahir di Pemalang 13 Februari 1990 dan besar di Desa Majakerta bersama lima saudaranya.
Kakak kandungPraka Jamaluddin, Abdullatif mengatakan adiknya ditugaskan ke Provinsi Papua sekitar bulan Maret tahun 2022 atau satu minggu setelah menikah dengan Inandani Trisyafaah.
""Almarhum kembali ditugaskan ke Papua setelah ijin cuti menikah dengan putri, dari gadis kampung sebelah. Jadi sekitar satu mingguan setelah menikah, adikku langsung berangkat lagi ke Papua,"" katanya.
Di matanya, Praka Jamaluddin merupakan sosok yang tegas dan pemberani. Hal ini terlihat sejak Praka Jamaludin duduk dibangku SMP.
""Sejak sekolah adikku itu tegas dan pemberani di antaranya teman-teman sebayanya. Bahkan saat lulus sekolah SMA almarhum pergi merantau ke Jakarta dan tidak malu menjadi joki 3 in 1,"" ungkapnya.
Dia mengatakan masa tugas Praka Jamaluddin di Papua telah berakhir pada bulan Mei 2023. Rencananya Praka Jamaludin akan pulang pada Jumat, 2 Juni 2023 mendatang.
Meski begitu, nomor telepon dan WhatsApp yang bisa dipakai oleh adik bungsunya itu sempat tidak aktif selama seminggu sebelum akhirnya dikabarkan gugur saat bertugas.
""Sudah seminggu ini, almarhum tidak bisa dihubungi keluarga melalui teleponya. Biasanya almarhum sering berkomunikasi melalui telepon dengan bapak. Tapi sekarang tidak bisa dihubungi dan meninggalkan kita selamanya,"" ungkapnya.
Ia mengatakan, almarhum akan dikebumikan di TPU Desa Majakerta malam ini jika jadwal pemulangan jenazah tidak berubah.
""Akan dimakamkan malam ini juga jika jenazah tiba sesuai jadwal, rencananya teman-teman Kopasus juga akan hadir,"" pungkasnya.",Kompas,2023-05-20
"Anies Klaim Jalan Nasional Tak Berbayar Era SBY Lebih Panjang Dibanding Jokowi, Cek Faktanya di Sini","JAKARTA, KOMPAS.com-AniesBaswedan, Bakal calon presiden Koalisi Perubahan dan Persatuan (KPP) mengeklaim, pembangunanjalannasional non-tol era kepemimpinan Susilo Bambang Yudhoyono (SBY) lebih panjang dibandingkan era Presiden Joko Widodo (Jokowi).
Hal itu diutarakannya saat pidato dalam acara hari ulang tahun (HUT) ke-21 Partai Keadilan Sejahtera (PKS) di Istora Senayan, Jakarta, Sabtu (20/5/2023) lalu.
""Saya bandingkan dengan pemerintahan yang lalu, di zaman pak SBY jalan tak berbayar yang dibangun sepanjang 144.000 kilometer atau 7,5 kali lipat,"" ujarnya dikutip dari pemberitaanKompas.com.
Baca juga:Kata Anies, Pembangunan Jalan Nasional Era Jokowi Kalah dengan SBY, Benarkah Demikian?
Mengerucut mengenaijalan nasionalyang menjadi wewenang Pemerintah Pusat, selama Jokowi memimpin disebut hanya sekitar 500 kilometer jalan nasional yang terbangun.
""(sedangkan) Di era 10 tahun sebelumnya (Pemerintahan SBY) 11.800 kilometer, 20 kali lipat,"" tandas Anies.
Lantas, benarkah klaim yang disebutkan Anies?
Untuk mengujinya,Kompas.commencoba menyajikan datanya dengan merujuk beberapa sumber.
Terutama dokumen Kementerian PUPR yang diunduh dari situs Open Data Kementerian PUPR, dan laman Badan Pusat Statistik (BPS).
Sebagai landasan, era Pemerintahan SBY dimulai pada 20 Oktober 2004 sampai dengan 20 Oktober 2014. Sementara era Jokowi mulai 20 Oktober 2014 hingga 2024 mendatang.
Merujuk Buku Induk Statistik Pekerjaan Umum Tahun 2008, total panjangjalan nasional non-tolpada tahun 2004 ialah 34.629 km.
Kemudian total panjang jalan menjadi 38.570 km hingga Desember 2014. Hal itu sebagaimana dikutip dari Buku Informasi Statistik Infrastruktur Pekerjaan Umum Tahun 2015.
Baca juga:Perbaikan Jalan Daerah Telan Anggaran Rp 32,79 Triliun
Data tersebut juga diperkuat pernyataan yang pernah disampaikan Menteri Pekerjaan Umum (PU) Djoko Kirmanto, bahwa panjang jalan nasional bertumbuh dari 34.000 km menjadi 38.000 km selama kurun waktu 2004-2014.
""Dulu panjang jalan nasional 34.000 km, saat ini 38.000 km, tambahan itu dari pembangunan jalan baru, ada juga dari jalan yang biasa berubah menjadi jalan nasional,"" ujarnya saat berdiskusi dengan wartawan di Media Center Kementerian PU (24/03/2014), dikutip dari laman Kementerian PUPR.
Selanjutnya, total panjang jalan nasional non-tol sampai dengan akhir tahun 2021 menjadi 46.965 km. Sebagaimana tertera dalam Buku Informasi Statistik Infrastruktur PUPR Tahun 2022.
Berdasarkan data dari ketiga tahun di atas, dapat disimpulkan panjang jalan nasional selama era Pemerintahan SBY bertambah sekitar 3.941 km, dari 34.629 km menjadi 38.570 km.",Kompas,2023-05-21
Polri Tangkap Terduga Pimpinan KKB di Yahukimo,"JAKARTA, KOMPAS.com-Polrimenangkap terduga pimpinan kelompok kriminal bersenjata (KKB) berinisial KTH alias PH yang beberapa kali terlibat aksi kejahatan di wilayah hukumYahukimo, Papua Pegunungan.
Kepala Biro Penerangan Masyarakat (Karo Penmas) Divisi Humas Brigadir Jenderal Ahmad Ramadhan mengatakan, KTH ditangkap jajaran Polres Yahukimo dan tim Damai Cartenz pada Jumat (19/5/2023).
“Pada hari Jumat, 19 Mei 2023, pukul 13.30 WIT, telah diamankan salah satu terduga KKB dengan inisial KTH alias PH,” kata Ramadhan dalam keterangan tertulisnya, Minggu (21/5/2023).
Baca juga:Anggota KKB Penembak Briptu Gilang, Brimob Polda Lampung, Ditangkap
Sebelumnya, polisi telah menangkap AS, yang merupakan anggota KKB pimpinan KTH, pada Selasa (16/5/2023).
Ramadhan mengatakan, AS mengonfirmasi bahwa KTH merupakan pimpinannya.
Dalam keterangan tertulis itu, Ramadhan juga membeberkan sejumlah keterlibatan KTH di wilayah Yahukimo.
KTH terlibat pembunuhan terhadap anggota TNI pada 4 November 2022.
Baca juga:Antisipasi Serangan Susulan KKB di Puncak Papua Tengah, TNI-Polri Siaga I
Ia juga terlibat penembakan Brigpol Usdar, anggota Polres Yahukimo, yang mengakibatkan korban meninggal dunia pada 29 November 2022.
KTH juga terlibat penembakan terhadap anggota Brimob Satgas Preventif pada 30 November 2022.
Adapun KTH saat ini telah ditetapkan sebagai tersangka dan ditahan di Gedung DitkrimumPolda Papua.",Kompas,2023-05-21
"Ketum PSSI Erick Thohir Kirim Bantuan, Dokter Periksa Kurnia Meiga","KOMPAS.com -Ketua Umum PSSI,Erick Thohir, mendatangkan dokter untuk memeriksa kesehatan mantan kiper timnas Indonesia,Kurnia Meiga.
Melalui unggahannya di Instagram pada Minggu (21/5/2023), Erick Thohir menunjukkan bahwa Kurnia Meiga dikunjungi oleh dokter Rumah Sakit Pusat Pertamina (RSPP).
Erick Thohir yang juga menteri BUMN itu mengatakan, hal tersebut merupakan langkah awal penanganan kesehatan Kurnia Meiga.
""Alhamdulillah, saya mendapat laporan dari tim bahwa siang tadi dokter dari RSPP telah memeriksa kondisi Kurnia Meiga di kediamannya,"" tulis Erick Thohir.
Baca juga:Prihatin Kondisi Kurnia Meiga, Erick Thohir Siap Beri Bantuan
""Ini adalah pemeriksaan awal untuk mengetahui kondisi kesehatan Meiga,"" kata Erick Thohir melanjutkan.
""Mohon doa dari seluruh masyarakat dan pecinta bola untuk kesembuhan legenda kiper timnas Indonesia. Amin,"" tutur Erick Thohir.
Erick Thohir sebelumnya sudah mengungkapkan bahwa ia akan membantu Kurnia Meiga yang terpaksa menjual atribut sepak bolanya demi memenuhi kebutuhan keluargan.
""Kurnia Meiga, saya Erick Thohir. Saya membaca berita mengenai kondisi pahlawan sepak bola Indonesia, yaitu Anda tentunya, sedang mendapatkan kesulitan,"" kata Erick Thohir dalam rekaman suara yang diterima Kompas.com, Sabtu (20/5/2023).
Baca juga:Aremania Harap Erick Thohir Bantu Biaya Hidup Kurnia Meiga
""Saya prihatin dan sangat terbuka untuk membantu. Seperti yang saya sampaikan ketika bertemu atlet sepak bola senior pada ulang tahun PSSI, kami pengurus baru mencoba mencarikan jalan kepada para pejuang sepak bola Indonesia,"" ungkapnya.
Erick Thohir memutuskan untuk membentuk yayasan PSSI sebagai wadah membantu para atlet sepak bola Tanah Air.
""Saya kemarin sudah putuskan membuat yayasan PSSI di mana sebagai wadah untuk membantu para atlet sepak bola yang kesulitan ke depannya,"" ucap dia.
""Tetapi untuk saat ini, saya secara pribadi terbuka. Mohon sampaikan apa saja yang bisa saya bantu. Tetap semangat, tetap berjuang,"" tutur Erick Thohir.
Baca juga:Kurnia Meiga Buka Suara Soal Menjual Medali dan Atribut Sepak Bola Pribadi
Kurnia Meiga pensiun dini pada 2017 saat berusia 28 tahun akibat mengalami gangguan fungsi penglihatan.
Dia kala itu sedang berada di puncak karier seusai meraih penghargaan kiper terbaik Piala AFF 2016 dan membawa Arema FC juara Piala Presiden 2017.
Kurnia Meiga masih berjuang melawan penyakitnya sehingga belum bisa kembali bermain. Kondisi tersebut membuat Kurnia Meiga harus memutar otak untuk menghidup keluarganya.
Dia pun terpaksa terpaksa menjual aset yang dimiliki seperti medali dan atribut sepak bola untuk memenuhi kebutuhan keluarganya.
Baca juga:Kurnia Meiga Jual Medali dan Atribut Sepak Bola Pribadi, Menpora Susun Langkah
Selama berkarier, Meiga mempersembahkan gelar Liga Super Indonesia 2009-2010 (sekarang Liga 1), Piala Gubernur Jatim 2013, Piala Menpora 2013, Piala Inter Island Cup 2014 dan Piala Presiden 2017 untuk Arema FC.
Di level internasional, kiper yang memiliki tinggi 187 cm itu dua kali mempersembahkan perak untuk Indonesia di SEA Games (2011 dan 2013), medali perak Piala Solidaritas Islam 2013, serta dua kali membawa Indonesia runner up Piala AFF 2010 dan 2016.
Kualitasnya pun diakui dengan menyabet beberapa gelar penghargaan individu di antaranya adalah gelar pemain terbaik Liga Super Indonesia 2009-2010, kiper terbaik Piala AFF 2016, serta tempat di sebelas terbaik Piala AFF 2016.",Kompas,2023-05-21
Jadwal Timnas Indonesia Vs Argentina di FIFA Matchday,"KOMPAS.com -Federasi Sepak BolaArgentina(AFA) sudah mengumumkan La Albiceleste bakal melawan timnas Indonesia padaFIFA Matchdaybulan Juni mendatang.
AFA pun merilis jadwaltimnas Indonesia vs Argentina. Laga Indonesia vs Argentina disebut bakal berlangsung pada Senin (19/6/2023) di Jakarta.
Hal tersebut diketahui dari pengumuman di laman dan media sosial resmi Federasi Sepak Bola Argentina pada Senin (22/5/2023) pagi WIB.
Sejauh ini belum diketahui stadion yang akan menjadi tempat pertandingan timnas Indonesia vs Argentina.
Baca juga:Argentina Umumkan Uji Coba Lawan Indonesia, Tanpa Satu Andalan di Piala Dunia 2022
Meskipun AFA telah mengonfirmasi jadwal pertandingan,PSSIbelum memberikan keterangan resmi terkait jadwal FIFA Matchday antara Indonesia dan Argentina.
Anggota Komite Eksekutif (Exco) PSSI Arya Sinulingga menyatakan bahwa belum ada kesepakatan tertulis mengenai pertandingan tersebut.
""Sebelum hitam di atas putih, kami tidak berani mengatakan (laga timnas Indonesia vs Argentina) akan terjadi,"" kata Arya Sinulingga kepadaKompas.compada Senin pagi WIB.
Dalam keterangan tertulis, AFA menyatakan bahwa laga persahabatan kontra timnas Indonesia masuk ke dalam rangkaian tur Asia.
Baca juga:Stadion Bung Tomo Buka Kapasitas Penuh pada FIFA Matchday Melawan Palestina
Selain melawan Indonesia, Tim Tango juga dijadwalkan menghadapi Australia di China pada 15 Juni 2023.
""Tim nasional yang dipimpin Lionel Scaloni akan bermain pada Juni mendatang di China dan Indonesia,"" tulis AFA.
""Dalam beberapa hari ke depan stadion dan jadwal akan dikonfirmasi,"" demikian pernyataan resmi AFA.
Sementara itu, Argentina bukan satu-satunya lawan yang akan dihadapi timnas Indonesia pada FIFA Matchday edisi Juni 2023.
Skuad Garuda akan lebih dulu melawan Palestina pada Rabu (14/6/2023) di Stadion Gelora Bung Tomo (GBT) Surabaya, Jawa Timur.",Kompas,2023-05-22
"Sri Mulyani Ungkap Alasan Pemerintah Tarik Utang Baru Rp 243,9 Triliun","JAKARTA, KOMPAS.com -Kementerian Keuangan (Kemenkeu) mencatat, realisasi pembiayaan utang di Anggaran Pendapatan dan Belanja Negara (APBN) 2023 mencapai Rp 243,9 triliun sampai dengan April 2023.
Menteri KeuanganSri MulyaniIndrawati mengatakan, realisasi tersebut setara dengan 35 persen dari target pembiayaan dalam APBN tahun anggaran 2023 yakni sebesar Rp 696,3 triliun.
""Penerbitan utang sampai dengan akhir April mencapai Rp 243,9 triliun,"" ujar dia dalam konferensi pers APBN KiTa, Senin (22/5/2023).
Baca juga:Banyak Pinjol Tawarkan Dana Beli Tiket Konser, OJK Ingatkan Jangan Utang untuk Konsumtif
Lebih lanjut bendahara negara menyebutkan, realisasi pembiayaan itu melesat 55,9 persen dibanding periode yang sama tahun lalu.
Pesatnya pertumbuhan realisasi pembiayaan selaras dengan strategifront loadingpemerintah, guna mengantisipasilag effectdari kenaikan tingkat suku bunga acuan bank sentral AS, The Federal Reserve (The Fed) dan juga Bank Indonesia (BI).
""Memang (kenaikan pembiayaan) mengantisipasi kenaikan suku bunga Fed Fund Rate maupun suku bunga dalam negeri,"" kata Sri Mulyani.
Jika dilihat secara lebih rinci, pembiayaan utang masih didominasi oleh penerbitan Surat Berharga Negara (SBN) yang nilainya telah mencapai Rp 240 triliun, atau setara 33,7 persen alokasi APBN 2023, serta tumbuh 68,8 persen dari April 2022.
Baca juga:Ekonom Perkirakan Beban Bunga Utang 2024 Bakal Melonjak hingga Rp 510 Triliun

Meskipun realisasi penerbitan SBN tumbuh pesat, Kementerian Keuangan (Kemenkeu) memastikan, pengelolaan dantimingpenerbitan utang melalui SBN sudah sesuai strategi pembiayaan pemerintah.
""Kita mengatisipasi dalam hal ini dengan penerimaan yang cukup besar maka dari sisi penerbitan SBN, maka bisa dilakukan penurunan penerbitan sesuai dengan kondisi keuangan kita yang cukup baik pada kuartal pertama ini,"" tutur Sri Mulyani.
Sementara itu, realisasi pembiayaan dari pinjaman sebesar Rp 3,9 triliun, lebih rendah 72,7 persen dari periode yang sama tahun lalu mencapai Rp 14,2 triliun.
Baca juga:Sederet Bencana Keuangan jika AS Gagal Bayar Utang",Kompas,2023-05-22
Anak dan Ayah yang Hanyut di Selokan Pamulang Dimakamkan di Kebumen,"TANGERANG SELATAN, KOMPAS.com- D (4), balita yang hanyut di selokan Pondok Cabe, Pamulang, Tangerang Selatan, bakal dimakamkan di kampung halamannya, Kebumen, Jawa Tengah.
Hal itu disampaikan oleh nenek D, Wewen (51). Ayah D, R, yang turut hanyut ketika menyelamatkan putranya juga dimakamkan di Kebumen.
""Kalau kami tetap pulang kampung karena bapaknya (R) pas selesai dimakamkan, di sini dapat kabar D ditemukan,"" kata Wewen saat ditemui di rumah D, bilangan Pondok Cabe, Senin (22/5/2023).
Baca juga:Sederet Kasus Bocah Tewas akibat Hanyut di Selokan, Orangtua Wajib Waspada
Setelah semua persiapan pemakaman selesai, jasad D akan langsung diberangkatkan ke Kebumen untuk dimakamkan.
Sementara itu, R yang ditemukan lebih dulu sudah dikebumikan pada Senin siang.
""Kami menunggu semua selesai langsung pulang, bapaknya sudah dimakamkan tadi selesai jam 12.00-an, di Kebumen juga, memang kami orang Kebumen,"" ucap Wewen.
Kata Wewen, keluarga D merupakan perantau. Mereka baru enam tahun tinggal di Pamulang.
""Kalau R sendiri sudah enam tahun (tinggal di Pondok Cabe), selama anak yang pertama tumbuh besar di sini,"" kata dia.
Baca juga:Balita yang Hanyut di Selokan Pamulang Berulang Tahun Hari Ini, Sempat Minta Kue Ultah
Setelah ini, keluarga D akan menetap sementara di Kebumen. Wewen berujar, ibunda D masih membutuhkan pendampingan setelah kehilangan dua orang tercinta sekaligus.
""Keluarga sementara tinggal di kampung, enggak mungkin sendirian di sini kan. Ibunya butuh pengayoman dululah karena masih trauma, sekaligus dua, kita juga enggak bisa bayangkan di posisi dia,"" ujar Wewen.
Sebagai informasi, D hanyut saat main hujan-hujanan, Minggu sore. Korban terpeleset di selokan sedalam dua meter.
Baca juga:Jasad Balita yang Hanyut di Selokan Pamulang Ditemukan 4,5 Kilometer dari TKP
R yang berusaha menolong anaknya juga ikut hanyut terbawa arus yang kencang. R ditemukan pada Minggu pukul 20.00 WIB dalam radius 3 kilometer dari lokasi hanyut.
Sementara itu, D ditemukan dalam radius 4,5 kilometer dari lokasi hanyut pada Senin pukul 11.40 WIB.",Kompas,2023-05-22
Pemilik Ruko di Pluit Mengaku Sudah Dapat Izin Jakpro untuk Gunakan Bahu Jalan dan Saluran Air,"JAKARTA, KOMPAS.com -Salah satu pemilik ruko di Pluit, Boy Hendy (53) mengaku sudah mendapatkan izin dari PT. Jakarta Propertindo alias Jakpro untuk meninggikan jalan di depan area rukonya.
Pengakuan ini diungkapkan Hendy setelah bagian area rukonya yang berlokasi di RT 011/RW 03, Jalan Niaga, Blok Z4 Utara Nomor 20, Pluit, Penjaringan, Jakarta Utara ini dianggap mencaplok bahu jalan dan menutup saluran air dengan beton lalu meraup keuntungan pribadi.
""Ya pasti (minta izin). Kan dia yang punya lahan. Ya kalau dia (Jakpro) enggak suka, pasti bilang, 'ini kamu langgar',"" ungkap Hendy saat ditemui pada Selasa (23/5/2023).
Baca juga:Pemilik Ruko yang Caplok Jalan Ini Bakal Pecat 40 Karyawan jika Rukonya Dibongkar
""(Jakpro) ya sudah, enggak apa-apa, silakan. Ya habis, kalau kita melanggar, pasti ditegur. 'Oh iya, kamu enggak boleh begini, melanggar'. Pemerintah juga harus, 'kamu enggak boleh naikkan', jangan sekarang diobok-obok kitanya sekarang,"" tuturnya lagi.
Hendy berujar, permintaan izin yang dimintanya kepada Jakpro melalui sambungan telepon ini terjadi setelah dia memutuskan untuk menyewa ruko pada 2002.
Selama massa penyewaan sampai akhirnya membeli ruko pada 2021, Hendy mengaku tidak ada teguran baik secara tertulis maupun lisan dari Jakpro.
""2021 membeli sama Jakpro, karena kan sudah lama di sini. (Statusnya) HGB murni, kalau HGB HPL saya enggak akan beli,"" ucap Hendy.
Kini, Hendy meminta pertanggungjawaban dari Jakpro untuk menjelaskan secara lugas kepada publik agar semuanya terang benderang.
Baca juga:Ini Alasan Pemilik Ruko di Pluit Nekat Caplok Saluran Air dan Bahu Jalan
""Kami (para pemilik ruko) cuma bisa, 'Bos Jakpro, ini bagaimana nasib kami?'. Kan kami beli sama dia (Jakpro). Jadi, mau bagaimana?',"" ungkap Hendy.
Adapun Selasa (23/5/2023) merupakan hari terakhir sejak Jumat (19/5/2023) bagi pemilik ruko untuk membongkar mandiri area yang melanggar aturan.
Jika tidak diindahkan, Pemerintah Kota (Pemkot) Jakarta Utara melalui Satuan Polisi Pamong Praja (Sat Pol PP) Jakarta Utara akan membongkar secara paksa area bangunan yang melanggar aturan.
Setidaknya, sudah ada empat ruko di Blok Z4 Utara dan Blok Z8 Selatan yang membongkar secara mandiri area yang melanggar IMB.
Baca juga:Hingga Hari Ini, 3 Ruko yang Caplok Bahu Jalan di Pluit Telah Dibongkar Pemiliknya
Pembongkaran itu baru hanya sekadar dudukan genset, keramik, hingga tembok yang berdiri di atas area ruko yang melanggar.
Sementara, ada satu ruko di Blok Z8 Selatan Nomor 1 yang sudah lebih dulu membongkar beton sebelum imbauan dari Pemkot Jakarta Utara dikeluarkan.
",Kompas,2023-05-23
